game_id,timestamp,crash_point,bet1_amount,bet1_target,bet1_type,bet1_result,bet1_profit,bet2_amount,bet2_target,bet2_type,bet2_result,bet2_profit,total_profit,balance_after,session_number,start_balance,end_balance,trades_made,win_rate,start_time,end_time,duration_minutes,strategy_used
415.0,2025-03-14 22:33:08,1.32,0.0,1.5,conservative,loss,-0.0,0.0,0.0,none,none,0.0,0.0,1122.234602527809,398,,,,,,,,
416.0,2025-03-14 22:33:20,1.12,0.0,1.5,conservative,loss,-0.0,0.0,0.0,none,none,0.0,0.0,1122.234602527809,398,,,,,,,,
417.0,2025-03-14 22:33:33,1.12,0.0,1.5,conservative,loss,-0.0,0.0,0.0,none,none,0.0,0.0,1122.234602527809,398,,,,,,,,
418.0,2025-03-14 22:33:48,1.15,0.0,1.5,conservative,loss,-0.0,0.0,0.0,none,none,0.0,0.0,1122.234602527809,398,,,,,,,,
419.0,2025-03-14 22:34:03,1.35,0.0,1.5,conservative,loss,-0.0,0.0,0.0,none,none,0.0,0.0,1122.234602527809,398,,,,,,,,
420.0,2025-03-14 22:34:21,1.61,31.422568870778665,1.5,conservative,win,15.711284435389333,0.0,0.0,none,none,0.0,15.711284435389333,1137.9458869631987,398,,,,,,,,
421.0,2025-03-14 22:34:59,1.19,35.04873331846653,1.785,conservative,loss,-35.04873331846653,0.0,0.0,none,none,0.0,-35.04873331846653,1102.8971536447325,398,,,,,,,,
422.0,2025-03-14 22:35:00,11.25,46.32168045307875,1.5,conservative,win,23.160840226539374,0.0,0.0,none,none,0.0,23.160840226539374,1126.0579938712715,398,,,,,,,,
423.0,2025-03-14 22:35:20,1.84,0.0,1.785,conservative,win,0.0,0.0,0.0,none,none,0.0,0.0,1126.0579938712715,398,,,,,,,,
424.0,2025-03-14 22:35:45,3.84,2.00188087799336,2.09,conservative,win,2.182050157012762,0.0,0.0,none,none,0.0,2.182050157012762,1128.2400440282845,398,,,,,,,,
425.0,2025-03-14 22:36:10,3.14,50.0,2.415,conservative,win,70.75,0.0,0.0,none,none,0.0,70.75,1198.9900440282845,398,,,,,,,,
426.0,2025-03-14 22:36:21,1.03,42.868505574180574,2.76,conservative,loss,-42.868505574180574,0.0,0.0,none,none,0.0,-42.868505574180574,1156.121538454104,398,,,,,,,,
,,,,,,,,,,,,,,,398,1000.0,1156.121538454104,29.0,0.5517241379310345,2025-03-14 22:27:00.339757,2025-03-14 22:36:21.511422,9.352861083333332,default
428.0,2025-03-14 22:39:52,1.95,0.0,1.5,conservative,win,0.0,0.0,0.0,none,none,0.0,0.0,1000.0,428,,,,,,,,
429.0,2025-03-14 22:40:14,15.06,44.27500000000001,1.785,conservative,win,34.755875,0.0,0.0,none,none,0.0,34.755875,1034.755875,428,,,,,,,,
430.0,2025-03-14 22:49:25,9.16,49.97870876250001,2.09,conservative,win,54.47679255112501,0.0,0.0,none,none,0.0,54.47679255112501,1089.2326675511251,428,,,,,,,,
,,,,,,,,,,,,,,,428,1000.0,1089.2326675511251,3.0,1.0,2025-03-14 22:39:52.897430,2025-03-14 22:49:25.753628,9.5476033,default
432.0,2025-03-14 23:03:38,2.53,44.87000000000001,1.5,conservative,win,22.435000000000006,0.0,0.0,none,none,0.0,22.435000000000006,1022.4350000000001,432,,,,,,,,
433.0,2025-03-14 23:04:03,3.5,66.05236830500003,1.785,conservative,win,51.85110911942502,0.0,0.0,none,none,0.0,51.85110911942502,1074.286109119425,432,,,,,,,,
434.0,2025-03-14 23:04:18,1.37,59.33282180666586,2.09,conservative,loss,-59.33282180666586,0.0,0.0,none,none,0.0,-59.33282180666586,1014.9532873127591,432,,,,,,,,
435.0,2025-03-14 23:04:40,2.36,46.713225048569754,1.5,conservative,win,23.356612524284877,0.0,0.0,none,none,0.0,23.356612524284877,1038.309899837044,432,,,,,,,,
436.0,2025-03-14 23:04:53,1.15,52.56703445399997,1.785,conservative,loss,-52.56703445399997,0.0,0.0,none,none,0.0,-52.56703445399997,985.742865383044,432,,,,,,,,
